Utility Level Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utility Characteristics,,,,,,Photovoltaic,,,,,,,,,,,,,,,Wind,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,All Technologies,,,,,,,,,,,,,,
,,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,
2015,8,CT,20038,Town of Wallingford - (CT),Final,0.010,0.263,0.000,0.000,0.273,3,2,0,0,5,0.975,36.456,0.000,0.000,37.431,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.010,0.263,0.000,0.000,0.273,3,2,0,0,5,0.975,36.456,0.000,0.000,37.431
2015,8,CT,99999,State Adjustment,Final,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.
2015,8,DC,15270,Potomac Electric Power Co,Final,6.140,4.141,.,.,10.281,"1,476",97,.,.,"1,573",.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,6.140,4.141,0.000,0.000,10.281,"1,476",97,0,0,"1,573",0.000,0.000,0.000,0.000,0.000
2015,8,DC,99999,State Adjustment,Final,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.
2015,8,DE,5027,Delmarva Power,Final,12.860,10.117,2.505,0.000,25.482,"1,934",190,8,0,"2,132",0.000,0.000,0.000,0.000,0.000,0.033,0.102,0.000,0.000,0.135,9,6,0,0,15,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,12.893,10.219,2.505,0.000,25.617,"1,943",196,8,0,"2,147",0.000,0.000,0.000,0.000,0.000
2015,8,DE,5070,Delaware Electric Cooperative,Final,3.625,1.720,.,.,5.345,468,28,.,.,496,.,.,.,.,0.000,0.025,0.009,.,.,0.034,12,1,.,.,13,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,3.650,1.729,0.000,0.000,5.379,480,29,0,0,509,0.000,0.000,0.000,0.000,0.000
2015,8,DE,5335,City of Dover - (DE),Final,0.260,0.866,0.000,0.000,1.126,46,20,0,0,66,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.260,0.866,0.000,0.000,1.126,46,20,0,0,66,0.000,0.000,0.000,0.000,0.000
2015,8,DE,13519,City of Newark - (DE),Final,0.060,0.000,0.073,.,0.133,48,0,6,.,54,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.060,0.000,0.073,0.000,0.133,48,0,6,0,54,0.000,0.000,0.000,0.000,0.000
2015,8,DE,99999,State Adjustment,Final,0.040,0.499,.,.,0.539,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.040,0.499,.,.,0.539,.,.,.,.,.,.,.,.,.,.
2015,8,FL,6452,Florida Power & Light Co,Final,18.550,18.255,.,.,36.805,"3,221",749,.,.,"3,970",0.014,3.997,.,.,4.011,0.013,0.049,.,.,0.062,5,7,.,.,12,0.000,0.000,.,.,0.000,0.000,3.950,.,.,3.950,0,3,.,.,3,0.000,0.000,.,.,0.000,18.563,22.254,0.000,0.000,40.817,"3,226",759,0,0,"3,985",0.014,3.997,0.000,0.000,4.011
2015,8,FL,6455,"Duke Energy Florida, Inc",Final,12.419,9.521,3.064,0.000,25.004,"2,313",307,7,0,"2,627",571.290,279.894,106.160,0.000,957.344,0.002,0.001,0.000,0.000,0.003,2,1,0,0,3,0.135,0.000,0.000,0.000,0.135,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,12.421,9.522,3.064,0.000,25.007,"2,315",308,7,0,"2,630",571.425,279.894,106.160,0.000,957.479
2015,8,FL,6457,Florida Public Utilities Co,Final,0.311,0.000,0.000,0.000,0.311,65,0,0,0,65,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.311,0.000,0.000,0.000,0.311,65,0,0,0,65,0.000,0.000,0.000,0.000,0.000
2015,8,FL,7801,Gulf Power Co,Final,1.720,0.318,0.000,0.000,2.038,336,104,0,0,440,76.188,13.685,0.000,0.000,89.873,0.005,0.012,0.000,0.000,0.017,2,5,0,0,7,0.000,0.084,0.000,0.000,0.084,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.725,0.330,0.000,0.000,2.055,338,109,0,0,447,76.188,13.769,0.000,0.000,89.957
2015,8,FL,9617,JEA,Final,2.222,0.382,0.000,0.000,2.604,345,27,0,0,372,83.700,11.592,0.000,0.000,95.292,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,2.222,0.382,0.000,0.000,2.604,345,27,0,0,372,83.700,11.592,0.000,0.000,95.292
2015,8,FL,18454,Tampa Electric Co,Final,4.338,4.947,.,.,9.285,622,101,.,.,723,133.337,137.865,.,.,271.202,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,4.338,4.947,0.000,0.000,9.285,622,101,0,0,723,133.337,137.865,0.000,0.000,271.202
2015,8,FL,99999,State Adjustment,Final,12.054,9.501,0.186,.,21.741,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12.054,9.501,0.186,.,21.741,.,.,.,.,.,.,.,.,.,.
2015,8,GA,3916,Cobb Electric Membership Corp,Final,0.196,0.198,.,.,0.394,31,7,.,.,38,8.178,16.568,.,.,24.746,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.196,0.198,0.000,0.000,0.394,31,7,0,0,38,8.178,16.568,0.000,0.000,24.746
2015,8,GA,99999,State Adjustment,Final,NM,NM,NM,.,NM,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4.343,2.561,1.593,.,8.497,.,.,.,.,.,.,.,.,.,.
2015,8,HI,8287,Hawaii Electric Light Co Inc,Final,40.631,14.047,.,.,54.678,"8,304",499,.,.,"8,803",.,.,.,.,0.000,0.057,0.184,.,.,0.241,17,5,.,.,22,.,.,.,.,0.000,.,0.049,.,.,0.049,.,1,.,.,1,.,.,.,.,0.000,40.688,14.280,0.000,0.000,54.968,"8,321",505,0,0,"8,826",0.000,0.000,0.000,0.000,0.000
2015,8,HI,10071,Kauai Island Utility Cooperative,Final,10.808,6.177,.,.,16.985,"2,739",241,.,.,"2,980","1,223.782",513.064,.,.,"1,736.846",0.009,0.001,.,.,0.010,5,1,.,.,6,0.696,0.009,.,.,0.705,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,10.817,6.178,0.000,0.000,16.995,"2,744",242,0,0,"2,986","1,224.478",513.073,0.000,0.000,"1,737.551"
2015,8,HI,11843,Maui Electric Co Ltd,Final,42.613,16.196,.,.,58.809,"7,974",573,.,.,"8,547",.,.,.,.,0.000,0.011,0.007,.,.,0.018,5,2,.,.,7,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,42.624,16.203,0.000,0.000,58.827,"7,979",575,0,0,"8,554",0.000,0.000,0.000,0.000,0.000
2015,8,HI,19547,Hawaiian Electric Co Inc,Final,174.305,33.212,.,.,207.517,"37,832",959,.,.,"38,791",.,.,.,.,0.000,0.001,0.024,.,.,0.025,2,3,.,.,5,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,174.306,33.236,0.000,0.000,207.542,"37,834",962,0,0,"38,796",0.000,0.000,0.000,0.000,0.000
2015,8,HI,99999,State Adjustment,Final,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.
2015,8,IA,9417,Interstate Power and Light Co,Final,6.475,13.162,0.585,.,20.222,706,565,21,.,"1,292",2.503,37.520,.,.,40.023,0.668,4.620,0.160,.,5.448,59,72,2,.,133,24.120,306.133,.,.,330.253,.,0.850,0.056,.,0.906,.,2,1,.,3,.,.,.,.,0.000,7.143,18.632,0.801,0.000,26.576,765,639,24,0,"1,428",26.623,343.653,0.000,0.000,370.276
2015,8,IA,12341,MidAmerican Energy Co,Final,0.642,0.789,0.060,0.000,1.491,102,39,1,0,142,11.215,19.748,0.000,0.000,30.963,0.232,1.210,0.006,0.000,1.448,40,35,1,0,76,0.120,0.000,0.000,0.000,0.120,0.000,0.000,2.290,0.000,2.290,0,0,2,0,2,0.000,0.000,0.000,0.000,0.000,0.874,1.999,2.356,0.000,5.229,142,74,4,0,220,11.335,19.748,0.000,0.000,31.083
2015,8,IA,99999,State Adjustment,Final,2.496,0.240,0.076,.,2.812,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2.496,0.240,0.076,.,2.812,.,.,.,.,.,.,.,.,.,.
2015,8,ID,9187,City of Idaho Falls - (ID),Final,0.008,0.042,.,.,0.057,3,3,.,.,6,0.918,0.983,.,.,1.901,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.008,0.042,0.000,0.000,0.050,3,3,0,0,6,0.918,0.983,0.000,0.000,1.901
2015,8,ID,9191,Idaho Power Co,Final,2.210,1.354,.,.,3.564,464,89,.,.,553,.,.,.,.,0.000,0.329,0.054,0.040,.,0.423,57,6,1,.,64,.,.,.,.,0.000,0.062,0.085,.,.,0.147,6,4,.,.,10,.,.,.,.,0.000,2.601,1.493,0.040,0.000,4.134,527,99,1,0,627,0.000,0.000,0.000,0.000,0.000
2015,8,ID,10454,Kootenai Electric Cooperative,Final,0.075,.,.,.,0.075,14,.,.,.,14,.,.,.,.,0.000,0.016,.,.,.,0.016,5,.,.,.,5,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.091,0.000,0.000,0.000,0.091,19,0,0,0,19,0.000,0.000,0.000,0.000,0.000
2015,8,ID,11273,Lower Valley Energy Inc,Final,0.022,.,.,.,0.022,2,.,.,.,2,.,.,.,.,0.000,0.002,.,.,.,0.002,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.024,0.000,0.000,0.000,0.024,3,0,0,0,3,0.000,0.000,0.000,0.000,0.000
2015,8,ID,14354,PacifiCorp,Final,0.370,0.305,0.000,0.000,0.675,64,16,0,0,80,.,.,.,.,0.000,0.213,0.057,0.000,0.000,0.270,61,8,0,0,69,.,.,.,.,0.000,0.008,0.000,0.000,0.000,0.008,2,0,0,0,2,.,.,.,.,0.000,0.591,0.362,0.000,0.000,0.953,127,24,0,0,151,0.000,0.000,0.000,0.000,0.000
2015,8,ID,20169,Avista Corp,Final,0.143,0.159,0.000,0.000,0.302,30,9,0,0,39,0.000,0.000,0.000,0.000,0.000,0.013,0.002,0.000,0.000,0.015,4,1,0,0,5,0.000,0.000,0.000,0.000,0.000,0.009,0.065,0.000,0.000,0.074,2,1,0,0,3,.,.,.,.,0.000,0.165,0.226,0.000,0.000,0.391,36,11,0,0,47,0.000,0.000,0.000,0.000,0.000
2015,8,ID,99999,State Adjustment,Final,0.099,.,.,.,0.099,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.099,.,.,.,0.099,.,.,.,.,.,.,.,.,.,.
2015,8,IL,4110,Commonwealth Edison Co,Final,2.340,4.130,.,.,6.470,415,78,.,.,493,.,.,.,.,0.000,0.170,1.230,.,.,1.400,38,9,.,.,47,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,2.510,5.360,0.000,0.000,7.870,453,87,0,0,540,0.000,0.000,0.000,0.000,0.000
2015,8,IL,12341,MidAmerican Energy Co,Final,0.035,0.562,0.000,0.000,0.597,10,3,0,0,13,0.088,0.000,0.000,0.000,0.088,0.022,0.600,0.000,0.000,0.622,2,1,0,0,3,0.000,0.000,0.000,0.000,0.000,0.000,1.200,0.000,0.000,1.200,0,1,0,0,1,0.000,0.000,0.000,0.000,0.000,0.057,2.362,0.000,0.000,2.419,12,5,0,0,17,0.088,0.000,0.000,0.000,0.088
2015,8,IL,13032,Mt Carmel Public Utility Co,Final,0.015,0.010,.,.,0.025,3,1,.,.,4,0.785,0.240,.,.,1.025,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.015,0.010,0.000,0.000,0.025,3,1,0,0,4,0.785,0.240,0.000,0.000,1.025
2015,8,IL,56697,Ameren Illinois Company,Final,1.719,0.982,.,.,2.701,308,87,.,.,395,.,.,.,.,0.000,0.422,0.173,.,.,0.595,79,30,.,.,109,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,2.141,1.155,0.000,0.000,3.296,387,117,0,0,504,0.000,0.000,0.000,0.000,0.000
2015,8,IL,99999,State Adjustment,Final,1.668,0.512,NM,.,2.310,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1.668,0.512,0.130,.,2.310,.,.,.,.,.,.,.,.,.,.
2015,8,IN,9273,Indianapolis Power & Light Co,Final,0.278,0.045,.,.,0.323,62,8,.,.,70,12.020,1.212,.,.,13.232,.,0.050,.,.,0.050,.,1,.,.,1,.,0.000,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.278,0.095,0.000,0.000,0.373,62,9,0,0,71,12.020,1.212,0.000,0.000,13.232
2015,8,IN,9324,Indiana Michigan Power Co,Final,0.297,0.143,.,.,0.440,48,18,.,.,66,18.331,2.310,.,.,20.641,0.127,0.129,.,.,0.256,33,9,.,.,42,0.462,0.099,.,.,0.561,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.424,0.272,0.000,0.000,0.696,81,27,0,0,108,18.793,2.409,0.000,0.000,21.202
2015,8,IN,13756,Northern Indiana Pub Serv Co,Final,0.272,0.491,.,.,0.763,51,11,.,.,62,21.005,10.868,.,.,31.873,0.122,1.857,.,.,1.979,29,5,.,.,34,0.547,34.888,.,.,35.435,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.394,2.348,0.000,0.000,2.742,80,16,0,0,96,21.552,45.756,0.000,0.000,67.308
2015,8,IN,15470,"Duke Energy Indiana, LLC",Final,1.582,1.346,.,.,2.928,279,67,.,.,346,.,.,.,.,0.000,0.070,2.142,.,.,2.212,21,11,.,.,32,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.652,3.488,0.000,0.000,5.140,300,78,0,0,378,0.000,0.000,0.000,0.000,0.000
2015,8,IN,17633,Southern Indiana Gas & Elec Co,Final,0.831,0.141,.,.,0.972,108,10,.,.,118,.,.,.,.,0.000,0.002,0.002,.,.,0.004,1,1,.,.,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.833,0.143,0.000,0.000,0.976,109,11,0,0,120,0.000,0.000,0.000,0.000,0.000
2015,8,IN,99999,State Adjustment,Final,1.384,0.067,NM,.,1.467,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1.384,0.067,0.016,.,1.467,.,.,.,.,.,.,.,.,.,.
2015,8,KS,9996,City of Kansas City - (KS),Final,0.039,0.018,.,.,0.057,6,2,.,.,8,0.505,1.133,.,.,1.638,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.039,0.018,0.000,0.000,0.057,6,2,0,0,8,0.505,1.133,0.000,0.000,1.638
2015,8,KS,10000,Kansas City Power & Light Co,Final,0.280,0.272,0.000,0.000,0.552,51,12,0,0,63,16.709,7.495,0.000,0.000,24.204,0.016,0.022,0.000,0.000,0.038,5,3,0,0,8,0.066,0.059,0.000,0.000,0.125,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.296,0.294,0.000,0.000,0.590,56,15,0,0,71,16.775,7.554,0.000,0.000,24.329
2015,8,KS,10005,Kansas Gas & Electric Co,Final,0.352,0.146,.,.,0.498,67,12,.,.,79,.,.,.,.,0.000,0.017,0.257,.,.,0.274,8,4,.,.,12,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.369,0.403,0.000,0.000,0.772,75,16,0,0,91,0.000,0.000,0.000,0.000,0.000
2015,8,KS,22500,Westar Energy Inc,Final,0.982,0.930,.,.,1.912,163,43,.,.,206,.,.,.,.,0.000,0.105,0.465,.,.,0.570,27,15,.,.,42,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.087,1.395,0.000,0.000,2.482,190,58,0,0,248,0.000,0.000,0.000,0.000,0.000
2015,8,KS,99999,State Adjustment,Final,0.267,0.035,.,.,0.302,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.267,0.035,.,.,0.302,.,.,.,.,.,.,.,.,.,.
2015,8,KY,9964,Kenergy Corp,Final,0.056,.,.,.,0.056,9,.,.,.,9,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.056,0.000,0.000,0.000,0.056,9,0,0,0,9,0.000,0.000,0.000,0.000,0.000
2015,8,KY,10171,Kentucky Utilities Co,Final,0.491,0.131,0.000,0.000,0.622,83,15,0,0,98,5.988,2.790,0.000,0.000,8.778,0.007,0.002,0.000,0.000,0.009,3,1,0,0,4,0.000,0.000,0.000,0.000,0.000,0.000,0.050,0.000,0.000,0.050,0,1,0,0,1,0.000,0.000,0.000,0.000,0.000,0.498,0.183,0.000,0.000,0.681,86,17,0,0,103,5.988,2.790,0.000,0.000,8.778
2015,8,KY,11249,Louisville Gas & Electric Co,Final,0.615,0.278,0.000,0.000,0.893,165,22,0,0,187,3.000,1.068,0.000,0.000,4.068,0.004,0.004,0.000,0.000,0.008,2,1,0,0,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.619,0.282,0.000,0.000,0.901,167,23,0,0,190,3.000,1.068,0.000,0.000,4.068
2015,8,KY,17564,South Kentucky Rural E C C,Final,0.046,.,.,.,0.046,8,.,.,.,8,3.721,.,.,.,3.721,0.001,.,.,.,0.001,1,.,.,.,1,0.244,.,.,.,0.244,0.000,.,.,.,0.000,0,.,.,.,0,0.000,.,.,.,0.000,0.047,0.000,0.000,0.000,0.047,9,0,0,0,9,3.965,0.000,0.000,0.000,3.965
2015,8,KY,19446,Duke Energy Kentucky,Final,0.101,0.483,.,.,0.584,24,10,.,.,34,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.101,0.483,0.000,0.000,0.584,24,10,0,0,34,0.000,0.000,0.000,0.000,0.000
2015,8,KY,22053,Kentucky Power Co,Final,0.045,0.094,.,.,0.139,4,6,.,.,10,1.914,2.600,.,.,4.514,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.045,0.094,0.000,0.000,0.139,4,6,0,0,10,1.914,2.600,0.000,0.000,4.514
2015,8,KY,49998,City of Berea Municipal Utility,Final,0.013,0.154,0.000,0.000,0.167,6,5,0,0,11,0.697,9.718,0.000,0.000,10.415,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.013,0.154,0.000,0.000,0.167,6,5,0,0,11,0.697,9.718,0.000,0.000,10.415
2015,8,KY,99999,State Adjustment,Final,0.531,0.193,.,.,0.724,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.531,0.193,.,.,0.724,.,.,.,.,.,.,.,.,.,.
2015,8,LA,3265,Cleco Power LLC,Final,13.463,1.024,.,.,14.487,"2,288",96,.,.,"2,384",.,.,.,.,0.000,0.010,.,.,.,0.010,3,.,.,.,3,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,13.473,1.024,0.000,0.000,14.497,"2,291",96,0,0,"2,387",0.000,0.000,0.000,0.000,0.000
2015,8,LA,11241,Entergy Louisiana LLC,Final,36.949,0.556,.,.,37.505,"6,359",170,.,.,"6,529",.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,0.025,.,.,0.025,.,1,.,.,1,.,.,.,.,0.000,36.949,0.581,0.000,0.000,37.530,"6,359",171,0,0,"6,530",0.000,0.000,0.000,0.000,0.000
2015,8,LA,13478,Entergy New Orleans Inc,Final,29.516,0.804,.,.,30.320,"5,732",31,.,.,"5,763",.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,29.516,0.804,0.000,0.000,30.320,"5,732",31,0,0,"5,763",0.000,0.000,0.000,0.000,0.000
2015,8,LA,17698,Southwestern Electric Power Co,Final,6.952,0.319,0.000,0.000,7.271,"1,224",118,0,0,"1,342",212.892,8.914,0.000,0.000,221.806,0.003,0.000,0.000,0.000,0.003,1,0,0,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,6.955,0.319,0.000,0.000,7.274,"1,225",118,0,0,"1,343",212.892,8.914,0.000,0.000,221.806
2015,8,LA,55936,Entergy Gulf States - LA LLC,Final,9.544,0.845,.,.,10.389,"1,476",302,.,.,"1,778",.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,9.544,0.845,0.000,0.000,10.389,"1,476",302,0,0,"1,778",0.000,0.000,0.000,0.000,0.000
2015,8,LA,99999,State Adjustment,Final,10.466,0.469,.,.,10.935,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,10.466,0.469,.,.,10.935,.,.,.,.,.,.,.,.,.,.
2015,8,MA,6374,Fitchburg Gas & Elec Light Co,Final,3.353,5.006,0.602,.,8.961,533,18,3,.,554,57.086,799.382,0.000,.,856.468,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.002,.,.,.,0.002,2,.,.,.,2,.,.,.,.,0.000,3.355,5.006,0.602,0.000,8.963,535,18,3,0,556,57.086,799.382,0.000,0.000,856.468
2015,8,MA,8774,City of Holyoke - (MA),Final,0.024,0.004,.,.,0.028,3,3,.,.,6,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.024,0.004,0.000,0.000,0.028,3,3,0,0,6,0.000,0.000,0.000,0.000,0.000
2015,8,MA,11804,Massachusetts Electric Co,Final,90.019,293.963,.,.,383.982,"14,826","1,880",.,.,"16,706",.,.,.,.,0.000,0.201,17.910,.,.,18.111,26,23,.,.,49,.,.,.,.,0.000,0.394,1.291,.,.,1.685,64,14,.,.,78,.,.,.,.,0.000,90.614,313.164,0.000,0.000,403.778,"14,916","1,917",0,0,"16,833",0.000,0.000,0.000,0.000,0.000
2015,8,MA,13206,Nantucket Electric Co,Final,0.072,0.010,.,.,0.082,15,1,.,.,16,.,.,.,.,0.000,0.001,0.350,.,.,0.351,1,2,.,.,3,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.073,0.360,0.000,0.000,0.433,16,3,0,0,19,0.000,0.000,0.000,0.000,0.000
2015,8,MA,15748,Town of Reading - (MA),Final,0.204,.,0.915,.,1.119,32,.,6,.,38,11.994,.,4.480,.,16.474,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.204,0.000,0.915,0.000,1.119,32,0,6,0,38,11.994,0.000,4.480,0.000,16.474
2015,8,MA,20455,Western Massachusetts Electric Company,Final,11.450,27.183,0.742,.,39.375,"1,867",162,5,.,"2,034",.,.,.,.,0.000,0.009,0.013,0.600,.,0.622,3,2,1,.,6,.,.,.,.,0.000,0.002,6.989,.,.,6.991,1,8,.,.,9,.,.,.,.,0.000,11.461,34.185,1.342,0.000,46.988,"1,871",172,6,0,"2,049",0.000,0.000,0.000,0.000,0.000
2015,8,MA,54913,NSTAR Electric Company,Final,65.033,160.499,25.568,.,251.100,"9,766",904,153,.,"10,823",579.160,"13,526.524",291.930,.,"14,397.614",0.212,24.276,0.661,.,25.149,31,34,2,.,67,6.090,"3,779.817",0.000,.,"3,785.907",0.337,3.544,4.100,.,7.981,100,18,20,.,138,1.533,295.573,0.000,.,297.106,65.582,188.319,30.329,0.000,284.230,"9,897",956,175,0,"11,028",586.783,"17,601.914",291.930,0.000,"18,480.627"
2015,8,MA,99999,State Adjustment,Final,5.319,3.353,0.336,.,9.008,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5.319,3.353,0.336,.,9.008,.,.,.,.,.,.,.,.,.,.
