Utility Level Data - States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utility Characteristics,,,,,,Photovoltaic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wind,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,All Technologies,,,,,,,,,,,,,,
,,,,,,Capacity MW,,,,,,Customers,,,,,Storage Capacity (MW),,,,,Storage Customers,,,,,Virtual Capacity (MW),,,,,Virtual Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,
2017,6,WA,14354,PacifiCorp,Final,DC,5.206,1.847,0.186,0.000,7.239,620,74,8,0,702,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.030,0.000,0.000,0.000,0.030,4,0,0,0,4,.,.,.,.,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,.,.,.,.,0.000,5.236,1.847,0.186,0.000,7.269,624,74,8,0,706,0.000,0.000,0.000,0.000,0.000
2017,6,WA,15500,Puget Sound Energy Inc,Final,DC,35.489,5.357,0.042,0.000,40.888,"5,310",304,2,0,"5,616",0.000,0.000,0.000,0.000,0.000,.,.,.,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.077,0.007,0.000,0.000,0.084,27,3,0,0,30,0.000,0.000,0.000,0.000,0.000,0.108,0.083,0.000,0.000,0.191,17,5,0,0,22,0.000,0.000,0.000,0.000,0.000,35.674,5.447,0.042,0.000,41.163,"5,354",312,2,0,"5,668",0.000,0.000,0.000,0.000,0.000
2017,6,WA,16868,City of Seattle - (WA),Final,DC,14.903,3.342,.,.,18.245,"2,670",193,.,.,"2,863",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,14.903,3.342,NM,0.000,18.245,"2,670",193,0,0,"2,863",0.000,0.000,0.000,0.000,0.000
2017,6,WA,17470,PUD 1 of Snohomish County,Final,DC,8.579,1.040,.,.,9.619,"1,227",92,.,.,"1,319",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.010,.,.,.,0.010,4,.,.,.,4,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,8.589,1.040,NM,0.000,9.629,"1,231",92,0,0,"1,323",0.000,0.000,0.000,0.000,0.000
2017,6,WA,18429,City of Tacoma - (WA),Final,AC,2.180,0.126,.,.,2.306,"1,381",10,.,.,"1,391",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,301.040,14.300,.,.,315.340,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,2.180,0.126,NM,0.000,2.306,"1,381",10,0,0,"1,391",301.040,14.300,0.000,0.000,315.340
2017,6,WA,20169,Avista Corp,Final,AC,1.957,0.902,.,.,2.859,368,49,.,.,417,.,.,.,.,0.000,.,.,.,.,0,0.393,0.030,.,.,0.423,627,15,.,.,642,0.061,0.005,.,.,0.066,0.112,.,.,.,0.112,17,.,.,.,17,.,.,.,.,0.000,0.063,0.017,.,.,0.080,9,1,.,.,10,.,.,.,.,0.000,2.525,0.949,NM,0.000,3.474,"1,021",65,0,0,"1,086",0.061,0.005,0.000,0.000,0.066
2017,6,WA,99999,State Adjustment,Final,AC,11.589,1.971,0.008,.,13.568,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,11.589,1.971,0.008,.,13.568,.,.,.,.,.,.,.,.,.,.
2017,6,WI,4715,Dahlberg Light & Power Co,Final,AC,0.057,0.000,0.000,0.000,0.057,13,0,0,0,13,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,2.642,0.000,0.000,0.000,2.642,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.057,NM,NM,0.000,0.057,13,0,0,0,13,2.642,0.000,0.000,0.000,2.642
2017,6,WI,5574,East Central Energy,Final,AC,0.051,.,.,.,0.051,8,.,.,.,8,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,1.902,.,.,.,1.902,0.022,.,.,.,0.022,3,.,.,.,3,0.000,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.073,NM,NM,0.000,0.073,11,0,0,0,11,1.902,0.000,0.000,0.000,1.902
2017,6,WI,11479,Madison Gas & Electric Co,Final,AC,1.033,3.525,.,.,4.558,243,95,.,.,338,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,83.997,80.535,.,.,164.532,0.040,0.020,.,.,0.060,4,1,.,.,5,0.430,0.001,.,.,0.431,.,0.500,.,.,0.500,.,1,.,.,1,.,.,.,.,0.000,1.073,4.045,NM,0.000,5.118,247,97,0,0,344,84.427,80.536,0.000,0.000,164.963
2017,6,WI,13697,North Central Power Co Inc,Final,AC,0.081,.,.,.,0.081,14,.,.,.,14,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,1.168,.,.,.,1.168,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.081,NM,NM,0.000,0.081,14,0,0,0,14,1.168,0.000,0.000,0.000,1.168
2017,6,WI,13815,Northwestern Wisconsin Elec Co,Final,AC,0.160,0.034,0.000,0.000,0.194,25,5,0,0,30,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,12.252,1.437,0.000,0.000,13.689,0.020,0.040,0.000,0.000,0.060,1,2,0,0,3,0.356,0.405,0.000,0.000,0.761,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.180,0.074,NM,0.000,0.254,26,7,0,0,33,12.608,1.842,0.000,0.000,14.450
2017,6,WI,20847,Wisconsin Electric Power Co,Final,DC,3.573,2.052,6.686,0.000,12.311,654,157,25,0,836,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.448,0.977,0.000,0.000,1.425,31,37,0,0,68,0.000,0.000,0.000,0.000,0.000,0.000,0.025,0.000,0.000,0.025,0,3,0,0,3,0.000,0.000,0.000,0.000,0.000,4.021,3.054,6.686,0.000,13.761,685,197,25,0,907,0.000,0.000,0.000,0.000,0.000
2017,6,WI,20856,Wisconsin Power & Light Co,Final,AC,2.750,1.598,0.024,.,4.372,440,158,5,.,603,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.302,0.187,.,.,0.489,36,20,.,.,56,.,.,.,.,0.000,.,0.269,.,.,0.269,.,15,.,.,15,.,.,.,.,0.000,3.052,2.054,0.024,0.000,5.130,476,193,5,0,674,0.000,0.000,0.000,0.000,0.000
2017,6,WI,20860,Wisconsin Public Service Corp,Final,DC,2.518,2.941,.,.,5.459,467,182,.,.,649,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.441,0.511,.,.,0.952,39,15,.,.,54,.,.,.,.,0.000,0.010,0.031,.,.,0.041,1,3,.,.,4,.,.,.,.,0.000,2.969,3.483,NM,0.000,6.452,507,200,0,0,707,0.000,0.000,0.000,0.000,0.000
2017,6,WI,99999,State Adjustment,Final,AC,5.154,0.853,0.030,.,6.037,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5.154,0.853,0.030,.,6.037,.,.,.,.,.,.,.,.,.,.
2017,6,WV,733,Appalachian Power Co,Final,AC,0.460,0.336,0.005,0.000,0.801,86,27,1,0,114,0.065,0.000,0.000,0.000,0.065,10,0,0,0,10,0.000,0.019,0.000,0.000,0.019,0,2,0,0,2,30.883,9.405,0.415,0.000,40.703,0.025,0.010,0.000,0.000,0.035,6,2,0,0,8,0.033,0.000,0.000,0.000,0.033,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.485,0.365,0.005,0.000,0.855,92,31,1,0,124,30.916,9.405,0.415,0.000,40.736
2017,6,WV,12796,Monongahela Power Co,Final,AC,0.971,0.446,.,.,1.417,167,25,.,.,192,.,.,.,.,0.000,.,.,.,.,0,0.008,0.020,.,.,0.028,1,1,.,.,2,0.000,0.000,.,.,0.000,0.034,0.001,.,.,0.035,11,1,.,.,12,0.000,0.000,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.013,0.467,NM,0.000,1.480,179,27,0,0,206,0.000,0.000,0.000,0.000,0.000
2017,6,WV,15263,The Potomac Edison Company,Final,AC,2.023,0.510,0.053,.,2.586,292,27,1,.,320,.,.,.,.,0.000,.,.,.,.,0,.,0.005,.,.,0.005,.,1,.,.,1,0.000,0.000,0.000,.,0.000,0.016,0.005,.,.,0.021,7,2,.,.,9,0.000,0.000,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,2.039,0.520,0.053,0.000,2.612,299,30,1,0,330,0.000,0.000,0.000,0.000,0.000
2017,6,WV,20521,Wheeling Power Co,Final,AC,0.240,0.038,0.000,0.000,0.278,24,3,0,0,27,0.006,0.000,0.000,0.000,0.006,1,0,0,0,1,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,21.120,2.951,0.000,0.000,24.071,0.004,0.000,0.000,0.000,0.004,2,0,0,0,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.244,0.038,NM,0.000,0.282,26,3,0,0,29,21.120,2.951,0.000,0.000,24.071
2017,6,WV,99999,State Adjustment,Final,AC,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,6,WY,3461,Cheyenne Light Fuel & Power d/b/a Black Hills Energy,Final,AC,0.103,0.063,.,.,0.166,31,5,.,.,36,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.266,0.044,.,.,0.310,106,3,.,.,109,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.369,0.107,NM,0.000,0.476,137,8,0,0,145,0.000,0.000,0.000,0.000,0.000
2017,6,WY,7222,City of Gillette - (WY),Final,AC,0.022,0.000,0.000,0.000,0.022,3,0,0,0,3,0.000,0.000,0.000,0.000,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.022,NM,NM,0.000,0.022,3,0,0,0,3,0.000,0.000,0.000,0.000,0.000
2017,6,WY,8566,High Plains Power Inc,Final,AC,0.227,0.046,.,.,0.273,36,4,.,.,40,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.019,0.025,.,.,0.044,4,6,.,.,10,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.246,0.071,NM,0.000,0.317,40,10,0,0,50,0.000,0.000,0.000,0.000,0.000
2017,6,WY,11273,Lower Valley Energy Inc,Final,AC,0.279,0.243,0.213,.,0.735,62,15,7,.,84,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,0.025,.,.,0.025,.,2,.,.,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.279,0.268,0.213,0.000,0.760,62,17,7,0,86,0.000,0.000,0.000,0.000,0.000
2017,6,WY,14354,PacifiCorp,Final,DC,0.638,0.418,0.000,0.000,1.056,145,40,0,0,185,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.177,0.101,0.000,0.000,0.278,51,14,0,0,65,.,.,.,.,0.000,0.031,0.021,0.000,0.000,0.052,7,3,0,0,10,.,.,.,.,0.000,0.846,0.540,NM,0.000,1.386,203,57,0,0,260,0.000,0.000,0.000,0.000,0.000
2017,6,WY,19156,Powder River Energy Corp,Final,AC,0.122,0.062,.,.,0.184,18,3,.,.,21,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,11.570,3.265,.,.,14.835,0.028,0.010,.,.,0.038,9,1,.,.,10,0.566,0.215,.,.,0.781,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.150,0.072,NM,0.000,0.222,27,4,0,0,31,12.136,3.480,0.000,0.000,15.616
2017,6,WY,27058,"High West Energy, Inc",Final,AC,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.150,.,0.004,.,0.154,70,.,1,.,71,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.150,NM,0.004,0.000,0.154,70,0,1,0,71,0.000,0.000,0.000,0.000,0.000
2017,6,WY,99999,State Adjustment,Final,AC,0.415,NM,.,.,NM,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.415,NM,.,.,NM,.,.,.,.,.,.,.,.,.,.
2017,7,AK,219,Alaska Power and Telephone Co,Final,AC,0.012,0.011,.,.,0.023,3,1,.,.,4,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,0.465,0.920,.,.,1.385,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.012,0.011,NM,0.000,0.023,3,1,0,0,4,0.465,0.920,0.000,0.000,1.385
2017,7,AK,599,Anchorage Municipal Light and Power,Final,AC,0.042,0.181,.,.,0.223,19,13,.,.,32,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,0.523,4.693,.,.,5.216,.,0.002,.,.,0.002,.,1,.,.,1,.,0.006,.,.,0.006,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.042,0.183,NM,0.000,0.225,19,14,0,0,33,0.523,4.699,0.000,0.000,5.222
2017,7,AK,3522,Chugach Electric Assn Inc,Final,AC,0.172,0.056,.,.,0.228,77,6,.,.,83,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,0.008,.,.,0.008,.,3,.,.,3,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.172,0.064,NM,0.000,0.236,77,9,0,0,86,0.000,0.000,0.000,0.000,0.000
2017,7,AK,7353,Golden Valley Elec Assn Inc,Final,AC,0.450,0.199,0.043,0.000,0.692,109,20,4,0,133,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,8.913,2.950,0.000,0.000,11.863,0.013,0.009,.,.,0.022,4,2,.,.,6,0.000,0.000,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.463,0.208,0.043,0.000,0.714,113,22,4,0,139,8.913,2.950,0.000,0.000,11.863
2017,7,AK,11824,Matanuska Electric Assn Inc,Final,AC,0.213,0.048,.,.,0.261,51,5,.,.,56,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.058,0.021,.,.,0.079,18,5,.,.,23,.,.,.,.,0.000,0.027,.,.,.,0.027,5,.,.,.,5,.,.,.,.,0.000,0.298,0.069,NM,0.000,0.367,74,10,0,0,84,0.000,0.000,0.000,0.000,0.000
2017,7,AK,19558,Homer Electric Assn Inc,Final,DC,0.164,0.031,.,.,0.195,53,7,.,.,60,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,10.763,0.920,.,.,11.683,0.099,0.015,.,.,0.114,29,4,.,.,33,0.542,0.152,.,.,0.694,0.000,0.000,.,.,0.000,0,0,.,.,0,0.000,0.000,.,.,0.000,0.263,0.046,NM,0.000,0.309,82,11,0,0,93,11.305,1.072,0.000,0.000,12.377
2017,7,AK,99999,State Adjustment,Final,AC,0.030,0.023,.,.,0.053,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.030,0.023,.,.,0.053,.,.,.,.,.,.,.,.,.,.
2017,7,AL,99999,State Adjustment,Final,AC,NM,.,.,.,NM,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NM,.,.,.,NM,.,.,.,.,.,.,.,.,.,.
2017,7,AR,814,Entergy Arkansas Inc,Final,DC,1.067,0.470,.,.,1.537,186,30,.,.,216,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.002,0.008,.,.,0.010,1,3,.,.,4,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.069,0.478,NM,0.000,1.547,187,33,0,0,220,0.000,0.000,0.000,0.000,0.000
2017,7,AR,817,Arkansas Valley Elec Coop Corp,Final,AC,0.177,0.017,.,.,0.194,33,1,.,.,34,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,1.165,.,.,.,1.165,0.006,.,.,.,0.006,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.183,0.017,NM,0.000,0.200,34,1,0,0,35,1.165,0.000,0.000,0.000,1.165
2017,7,AR,3093,Carroll Electric Coop Corp - (AR),Final,DC,1.102,.,.,.,1.102,174,.,.,.,174,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.021,.,.,.,0.021,4,.,.,.,4,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.123,NM,NM,0.000,1.123,178,0,0,0,178,0.000,0.000,0.000,0.000,0.000
2017,7,AR,5860,Empire District Electric Co,Final,DC,0.016,.,.,.,0.016,2,.,.,.,2,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,0.081,.,.,.,0.081,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.016,NM,NM,0.000,0.016,2,0,0,0,2,0.081,0.000,0.000,0.000,0.081
2017,7,AR,6342,First Electric Coop Corp,Final,AC,0.386,.,.,.,0.386,59,.,.,.,59,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.010,.,.,.,0.010,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.396,NM,NM,0.000,0.396,60,0,0,0,60,0.000,0.000,0.000,0.000,0.000
2017,7,AR,13718,City of North Little Rock - (AR),Final,AC,0.050,1.200,.,.,1.250,3,5,.,.,8,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.050,1.200,NM,0.000,1.250,3,5,0,0,8,0.000,0.000,0.000,0.000,0.000
2017,7,AR,14063,Oklahoma Gas & Electric Co,Final,AC,0.073,0.037,0.000,0.000,0.110,15,4,0,0,19,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,.,.,.,.,0.000,0.004,0.001,0.000,0.000,0.005,1,1,0,0,2,.,.,.,.,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,.,.,.,.,0.000,0.077,0.038,NM,0.000,0.115,16,5,0,0,21,0.000,0.000,0.000,0.000,0.000
2017,7,AR,17698,Southwestern Electric Power Co,Final,AC,0.155,0.433,0.000,0.000,0.588,37,12,0,0,49,0.008,0.000,0.000,0.000,0.008,2,0,0,0,2,0.006,0.165,0.000,0.000,0.171,1,3,0,0,4,10.207,24.503,0.000,0.000,34.710,0.000,0.005,0.000,0.000,0.005,0,2,0,0,2,0.000,0.070,0.000,0.000,0.070,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.161,0.603,NM,0.000,0.764,38,17,0,0,55,10.207,24.573,0.000,0.000,34.780
2017,7,AR,99999,State Adjustment,Final,AC,NM,0.075,NM,.,1.087,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NM,0.075,NM,.,1.087,.,.,.,.,.,.,.,.,.,.
2017,7,AZ,176,Ajo Improvement Co,Final,AC,.,0.033,.,.,0.033,.,3,.,.,3,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,0.377,.,.,0.377,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,NM,0.033,NM,0.000,0.033,0,3,0,0,3,0.000,0.377,0.000,0.000,0.377
2017,7,AZ,803,Arizona Public Service Co,Final,AC,423.820,213.380,.,.,637.200,"65,814","1,262",.,.,"67,076",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.050,0.110,.,.,0.160,25,11,.,.,36,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,423.870,213.490,NM,0.000,637.360,"65,839","1,273",0,0,"67,112",0.000,0.000,0.000,0.000,0.000
2017,7,AZ,12919,Morenci Water and Electric,Final,AC,.,0.033,.,.,0.033,.,3,.,.,3,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,0.745,.,.,0.745,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,NM,0.033,NM,0.000,0.033,0,3,0,0,3,0.000,0.745,0.000,0.000,0.745
2017,7,AZ,16572,Salt River Project,Final,AC,108.944,18.685,2.931,0.000,130.560,"16,615",323,48,0,"16,986",.,.,.,0.000,0.000,.,.,.,0,0,6.256,5.167,0.000,0.000,11.423,"2,351",85,0,0,"2,436",388.100,"1,238.600",47.000,0.000,"1,673.700",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,115.200,23.852,2.931,0.000,141.983,"18,966",408,48,0,"19,422",388.100,"1,238.600",47.000,0.000,"1,673.700"
2017,7,AZ,19189,Trico Electric Cooperative Inc,Final,DC,12.790,8.601,.,.,21.391,"1,812",41,.,.,"1,853",.,.,.,.,0.000,.,.,.,.,0,0.044,.,.,.,0.044,48,.,.,.,48,871.080,365.390,.,.,"1,236.470",0.002,.,.,.,0.002,1,.,.,.,1,0.019,.,.,.,0.019,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,12.836,8.601,NM,0.000,21.437,"1,861",41,0,0,"1,902",871.099,365.390,0.000,0.000,"1,236.489"
2017,7,AZ,19728,"UNS Electric, Inc",Final,DC,21.517,7.379,0.870,.,29.766,"2,474",127,7,.,"2,608",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,"1,424.338",469.354,43.400,.,"1,937.092",0.295,0.006,.,.,0.301,98,3,.,.,101,9.623,0.022,.,.,9.645,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,21.812,7.385,0.870,0.000,30.067,"2,572",130,7,0,"2,709","1,433.961",469.376,43.400,0.000,"1,946.737"
2017,7,AZ,21538,"Mohave Electric Cooperative, I",Final,AC,4.672,1.824,.,.,6.496,536,73,.,.,609,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,254.704,24.559,.,.,279.263,0.055,.,.,.,0.055,25,.,.,.,25,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,4.727,1.824,NM,0.000,6.551,561,73,0,0,634,254.704,24.559,0.000,0.000,279.263
2017,7,AZ,24211,Tucson Electric Power Co,Final,DC,110.870,100.500,0.000,.,211.370,"16,299",506,0,.,"16,805",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,"6,350.422","3,238.660",.,.,"9,589.082",.,0.010,0.024,.,0.034,.,1,1,.,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,110.870,100.510,0.024,0.000,211.404,"16,299",507,1,0,"16,807","6,350.422","3,238.660",0.000,0.000,"9,589.082"
2017,7,AZ,99999,State Adjustment,Final,AC,12.410,4.196,.,.,16.606,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12.410,4.196,.,.,16.606,.,.,.,.,.,.,.,.,.,.
2017,7,CA,9216,Imperial Irrigation District,Final,AC,27.411,26.288,.,.,53.699,"4,594",169,.,.,"4,763",.,.,.,.,0.000,.,.,.,.,0,0.842,0.137,.,.,0.979,425,22,.,.,447,.,.,.,.,0.000,0.002,.,.,.,0.002,1,.,.,.,1,.,.,.,.,0.000,.,2.130,.,.,2.130,.,5,.,.,5,.,.,.,.,0.000,28.255,28.555,NM,0.000,56.810,"5,020",196,0,0,"5,216",0.000,0.000,0.000,0.000,0.000
